URL,Mapa_Num,Mapa,Jogador,Time,Agente,R,ACS,K,D,A,+/-,KAST,ADR,HS%,FK,FD,+/-_FK_FD
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,brawk,NRG,Sova,2.02,340,21,6,2,15,87,202,20,0,1,-1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,keiko,NRG,Killjoy,1.45,227,13,7,5,6,87,128,22,5,0,5
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,mada,NRG,Waylay,1.25,225,13,8,4,5,80,150,32,4,1,3
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,Ethan,NRG,Tejo,1.12,226,12,10,2,2,93,159,20,2,0,2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,skuba,NRG,Astra,0.72,109,6,8,3,-2,87,73,15,1,1,0
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,Xeppaa,C9,Tejo,1.3,353,17,14,3,3,67,220,25,1,2,-1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,v1c,C9,Astra,0.71,165,8,14,6,-6,47,103,23,0,2,-2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,penny,C9,Chamber,0.64,108,6,11,3,-5,80,73,6,0,1,-1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,Zellsis,C9,Kayo,0.56,132,6,12,6,-6,60,86,19,1,1,0
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,0,Pearl,OXY,C9,Neon,0.01,36,2,14,0,-12,33,26,50,1,6,-5
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,keiko,NRG,Killjoy,1.41,247,36,21,9,15,81,148,22,7,3,4
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,brawk,NRG,Sova,1.38,261,34,21,9,13,81,152,18,3,2,1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,mada,NRG,Waylay,1.09,192,26,20,9,6,70,118,32,7,6,1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,skuba,NRG,Astra,1.02,160,23,21,7,2,78,110,26,2,2,0
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,Ethan,NRG,Tejo,0.97,188,23,25,10,-2,84,123,21,3,2,1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,Xeppaa,C9,Tejo,0.97,237,27,29,5,-2,70,135,27,4,3,1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,v1c,C9,Astra,0.93,181,23,26,7,-3,54,118,28,1,3,-2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,penny,C9,Chamber,0.88,170,24,26,5,-2,70,120,19,3,2,1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,OXY,C9,Neon,0.64,155,24,32,7,-8,57,108,30,6,13,-7
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,1,AllMaps,Zellsis,C9,Kayo,0.45,95,10,29,13,-19,57,59,21,1,1,0
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,keiko,NRG,Neon,1.38,266,23,14,4,9,77,162,22,2,3,-1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,skuba,NRG,Viper,1.22,211,17,13,4,4,73,135,33,1,1,0
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,mada,NRG,Yoru,0.99,158,13,12,5,1,64,97,31,3,5,-2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,brawk,NRG,Sova,0.94,182,13,15,7,-2,77,118,16,3,1,2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,Ethan,NRG,Astra,0.87,150,11,15,8,-4,77,99,23,1,2,-1
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,v1c,C9,Viper,1.08,197,15,12,1,3,59,128,33,1,1,0
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,OXY,C9,Neon,1.07,274,22,18,7,4,73,165,29,5,7,-2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,penny,C9,Yoru,1.05,231,18,15,2,3,64,152,24,3,1,2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,Xeppaa,C9,Sova,0.75,121,10,15,2,-5,73,77,32,3,1,2
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,2,Breeze,Zellsis,C9,Breach,0.37,58,4,17,7,-13,55,40,25,0,0,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,aspas,MIBR,Jett,1.66,272,20,8,3,12,95,169,24,2,3,-1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,Mazino,MIBR,Kayo,1.39,284,19,13,11,6,90,186,32,4,3,1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,Verno,MIBR,Sova,1.29,243,18,12,7,6,85,158,21,3,0,3
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,tex,MIBR,Cypher,0.95,180,14,13,7,1,85,103,19,2,2,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,zekken,MIBR,Astra,0.9,124,9,11,11,-2,65,82,43,1,0,1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,Rossy,ENVY,Omen,1.32,250,17,13,4,4,70,143,30,1,0,1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,P0PPIN,ENVY,Sova,0.82,185,13,16,3,-3,50,124,34,4,1,3
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,Inspire,ENVY,Viper,0.81,182,11,16,0,-5,45,128,34,1,1,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,keznit,ENVY,Iso,0.55,160,11,18,5,-7,70,92,29,1,1,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,0,Abyss,Eggsterr,ENVY,Yoru,0.24,86,5,17,3,-12,55,56,20,1,9,-8
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,aspas,MIBR,Jett,1.47,271,44,23,8,21,82,180,32,7,5,2
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,Verno,MIBR,Sova,1.35,244,39,26,13,13,89,166,31,7,0,7
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,Mazino,MIBR,Kayo,1.13,234,36,33,25,3,86,145,30,5,5,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,tex,MIBR,Cypher,1.08,219,35,30,16,5,86,136,26,5,8,-3
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,zekken,MIBR,Astra,0.95,155,24,27,25,-3,73,104,30,1,1,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,Rossy,ENVY,Omen,1.03,210,31,33,15,-2,66,127,31,2,3,-1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,Inspire,ENVY,Viper,0.93,177,27,33,5,-6,61,127,42,3,4,-1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,keznit,ENVY,Iso,0.88,222,34,37,12,-3,66,147,26,3,3,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,P0PPIN,ENVY,Sova,0.69,171,26,35,10,-9,55,115,36,5,5,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,1,AllMaps,Eggsterr,ENVY,Yoru,0.48,139,21,40,10,-19,64,98,23,6,10,-4
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,Verno,MIBR,Sova,1.41,245,21,14,6,7,92,173,43,4,0,4
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,aspas,MIBR,Waylay,1.31,270,24,15,5,9,71,189,40,5,2,3
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,tex,MIBR,Viper,1.19,258,21,17,9,4,88,163,31,3,6,-3
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,zekken,MIBR,Omen,0.98,185,15,16,14,-1,79,122,24,0,1,-1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,Mazino,MIBR,Kayo,0.92,183,17,20,14,-3,83,111,26,1,2,-1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,keznit,ENVY,Waylay,1.17,284,23,19,7,4,63,193,25,2,2,0
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,Inspire,ENVY,Viper,1.03,171,16,17,5,-1,75,126,50,2,3,-1
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,Rossy,ENVY,Omen,0.78,170,14,20,11,-6,63,115,32,1,3,-2
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,Eggsterr,ENVY,Yoru,0.68,191,16,23,7,-7,71,132,24,5,1,4
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,2,Corrode,P0PPIN,ENVY,Fade,0.59,156,13,19,7,-6,58,106,37,1,4,-3
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,johnqt,SEN,Omen,1.04,205,12,15,4,-3,72,144,30,1,3,-2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,cortezia,SEN,Viper,0.89,206,12,14,7,-2,72,158,27,1,2,-1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,Reduxx,SEN,Yoru,0.8,157,9,16,5,-7,61,100,35,3,2,1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,Kyu,SEN,Tejo,0.74,153,10,15,2,-5,56,103,21,0,2,-2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,N4RRATE,SEN,Waylay,0.52,155,10,16,2,-6,67,93,18,0,4,-4
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,koalanoob,FUR,Yoru,1.64,274,19,8,2,11,78,184,24,4,2,2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,eeiu,FUR,Fade,1.23,232,16,11,7,5,83,165,26,3,0,3
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,artzin,FUR,Omen,1.19,224,17,11,7,6,89,140,31,1,2,-1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,nerve,FUR,Viper,1.09,206,13,9,9,4,94,136,18,1,1,0
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,0,Split,alym,FUR,Waylay,0.77,178,11,14,6,-3,94,117,30,4,0,4
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,johnqt,SEN,Omen,1.44,229,37,23,9,14,83,159,35,1,3,-2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,Kyu,SEN,Tejo,0.86,175,25,33,10,-8,60,122,25,1,4,-3
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,cortezia,SEN,Viper,0.8,185,25,31,10,-6,67,132,36,5,2,3
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,N4RRATE,SEN,Waylay,0.78,183,29,33,4,-4,60,122,30,3,10,-7
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,Reduxx,SEN,Yoru,0.58,129,15,34,9,-19,60,84,35,6,7,-1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,koalanoob,FUR,Yoru,1.41,256,38,26,7,12,79,162,23,8,7,1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,artzin,FUR,Omen,1.16,210,35,25,13,10,74,129,29,2,4,-2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,eeiu,FUR,Fade,1.0,183,28,26,11,2,79,127,29,4,0,4
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,nerve,FUR,Viper,0.98,194,25,24,18,1,86,132,15,3,1,2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,1,AllMaps,alym,FUR,Waylay,0.88,189,28,30,12,-2,81,116,29,9,4,5
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,johnqt,SEN,Astra,1.75,253,25,8,5,17,92,170,39,0,0,0
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,N4RRATE,SEN,Neon,0.98,210,19,17,2,2,54,145,40,3,6,-3
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,Kyu,SEN,Skye,0.95,197,15,18,8,-3,63,136,27,1,2,-1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,cortezia,SEN,Viper,0.72,163,13,17,3,-4,63,113,50,4,0,4
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,Reduxx,SEN,Yoru,0.4,100,6,18,4,-12,58,72,35,3,5,-2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,koalanoob,FUR,Jett,1.23,237,19,18,5,1,79,145,22,4,5,-1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,artzin,FUR,Astra,1.14,195,18,14,6,4,63,121,27,1,2,-1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,alym,FUR,Yoru,0.96,200,17,16,6,1,71,115,28,5,4,1
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,nerve,FUR,Viper,0.91,182,12,15,9,-3,79,129,13,2,0,2
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,2,Breeze,eeiu,FUR,Sova,0.83,134,12,15,4,-3,75,99,36,1,0,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,BABYBAY,G2,Chamber,1.6,284,26,12,2,14,75,181,13,4,2,2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,trent,G2,Skye,1.19,193,17,15,9,2,67,131,32,1,1,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,valyn,G2,Brimstone,1.01,189,16,16,6,0,75,122,26,3,1,2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,leaf,G2,Viper,0.72,162,13,19,3,-6,63,122,21,1,2,-1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,jawgemo,G2,Waylay,0.48,161,12,21,6,-9,63,101,26,3,6,-3
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,Cryocells,100T,Chamber,1.41,258,24,14,2,10,71,164,20,3,4,-1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,bang,100T,Viper,1.13,214,17,15,6,2,71,139,49,2,3,-1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,Timotino,100T,Waylay,0.91,191,15,18,4,-3,63,135,26,1,2,-1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,Asuna,100T,Brimstone,0.88,203,16,18,10,-2,71,118,26,4,1,3
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,0,Bind,vora,100T,Skye,0.59,142,11,19,6,-8,71,96,26,2,2,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,leaf,G2,Viper,1.21,243,52,47,19,5,72,161,32,5,3,2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,BABYBAY,G2,Chamber,1.01,181,42,40,14,2,67,126,17,6,8,-2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,trent,G2,Skye,0.99,175,36,43,20,-7,67,128,26,3,4,-1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,valyn,G2,Brimstone,0.92,189,40,44,12,-4,72,116,24,5,4,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,jawgemo,G2,Waylay,0.62,155,32,52,14,-20,57,109,20,7,16,-9
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,Cryocells,100T,Chamber,1.37,266,61,37,8,24,80,179,28,7,5,2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,bang,100T,Viper,1.14,192,42,37,24,5,79,125,43,4,4,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,Asuna,100T,Brimstone,1.04,194,40,39,27,1,77,116,20,7,2,5
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,vora,100T,Skye,1.04,223,45,42,15,3,79,148,31,9,4,5
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,1,AllMaps,Timotino,100T,Waylay,0.73,189,38,47,9,-9,62,123,25,8,11,-3
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,leaf,G2,Fade,1.13,238,13,14,5,-1,75,152,26,2,0,2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,valyn,G2,Omen,0.77,198,11,14,2,-3,63,117,22,2,1,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,BABYBAY,G2,Viper,0.49,93,5,12,1,-7,63,65,21,0,4,-4
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,trent,G2,Tejo,0.39,109,3,14,4,-11,56,90,13,0,1,-1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,jawgemo,G2,Yoru,0.28,90,4,14,2,-10,50,64,22,0,6,-6
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,Cryocells,100T,Veto,1.61,268,17,7,1,10,94,188,37,1,0,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,vora,100T,Fade,1.57,280,17,8,2,9,88,193,36,5,1,4
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,Asuna,100T,Sage,1.51,212,12,5,6,7,81,124,19,2,1,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,bang,100T,Omen,1.09,137,8,7,9,1,88,77,33,1,0,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,2,Corrode,Timotino,100T,Waylay,1.01,229,14,9,4,5,75,142,15,3,2,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,leaf,G2,Breach,1.82,328,26,14,11,12,81,213,47,2,1,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,trent,G2,Fade,1.23,223,16,14,7,2,76,153,26,2,2,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,jawgemo,G2,Waylay,1.03,214,16,17,6,-1,57,152,17,4,4,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,valyn,G2,Omen,0.93,179,13,14,4,-1,76,109,23,0,2,-2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,BABYBAY,G2,Viper,0.72,167,11,16,11,-5,62,109,20,2,2,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,bang,100T,Omen,1.19,225,17,15,9,2,81,147,43,1,1,0
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,Cryocells,100T,Viper,1.15,273,20,16,5,4,81,189,28,3,1,2
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,vora,100T,Skye,1.14,248,17,15,7,2,81,172,30,2,1,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,Asuna,100T,Sage,0.86,167,12,16,11,-4,81,108,15,1,0,1
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,3,Split,Timotino,100T,Waylay,0.31,147,9,20,1,-11,52,96,32,4,7,-3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,pANcada,LOUD,Astra,1.12,189,16,15,10,1,71,138,21,1,0,1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,Virtyy,LOUD,Jett,1.09,234,23,18,1,5,71,141,22,2,4,-2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,Darker,LOUD,Kayo,1.06,187,16,16,5,0,75,128,18,2,3,-1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,lukxo,LOUD,Viper,1.04,181,16,16,5,0,75,126,34,2,7,-5
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,cauanzin,LOUD,Sova,0.92,205,18,17,6,1,71,132,20,2,1,1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,Cryocells,100T,Astra,1.13,218,20,17,2,3,63,149,46,3,0,3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,Timotino,100T,Jett,0.97,246,21,21,2,0,67,165,31,5,6,-1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,vora,100T,Sova,0.94,182,16,17,6,-1,71,119,23,4,0,4
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,bang,100T,Viper,0.86,192,15,18,7,-3,67,138,36,0,0,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,0,Breeze,Asuna,100T,Kayo,0.83,139,10,16,16,-6,71,84,23,3,3,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,lukxo,LOUD,Viper,1.07,213,45,41,11,4,69,138,30,6,11,-5
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,pANcada,LOUD,Astra,0.92,169,33,43,21,-10,72,127,30,3,1,2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,Virtyy,LOUD,Jett,0.91,190,43,45,11,-2,67,120,19,5,10,-5
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,cauanzin,LOUD,Sova,0.72,148,32,45,14,-13,67,96,21,4,6,-2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,Darker,LOUD,Kayo,0.7,138,29,46,11,-17,66,101,19,6,6,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,bang,100T,Viper,1.27,220,44,31,23,13,78,147,42,2,3,-1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,Cryocells,100T,Astra,1.21,217,48,34,5,14,72,147,31,12,3,9
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,Timotino,100T,Jett,1.18,258,54,41,9,13,76,172,33,10,10,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,Asuna,100T,Kayo,1.03,177,34,35,28,-1,74,112,19,5,5,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,1,AllMaps,vora,100T,Sova,0.97,194,40,41,22,-1,71,124,28,5,3,2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,lukxo,LOUD,Viper,1.22,257,17,13,5,4,74,162,26,4,1,3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,Virtyy,LOUD,Yoru,0.88,172,12,14,7,-2,68,115,22,2,2,0
